"Mã sản phẩm","Tên sản phẩm","Nhóm sản phẩm","Mã biến thể","Tên biến thể","Màu ánh sáng","Loại LED","Công suất","Mạch","Điện áp","Kích thước LED","Số lượng LED"
"C50DD2XS250","Chip đèn đường 250W LED 5050 - Sử dụng: Đèn đường D22/D23/D25/D26","Chip LED đèn đường","C50DD2XS250-4B5-5Cx5-76LED","Chip đèn đường 250W LED 5050 - Sử dụng: Đèn đường D22/D23/D25/D26 | Trung tính (4.000K - 4.200K), Bridgelux 5050, 250W, 5Cx5, 30VDC, 76LED","Trung tính (4.000K - 4.200K)","Bridgelux 5050","250","5Cx5","30VDC","5050","76"
"C50DD2XS250","Chip đèn đường 250W LED 5050 - Sử dụng: Đèn đường D22/D23/D25/D26","Chip LED đèn đường","C50DD2XS250-3B5-5Cx5-76LED","Chip đèn đường 250W LED 5050 - Sử dụng: Đèn đường D22/D23/D25/D26 | Vàng (3.000K - 3.200K), Bridgelux 5050, 250W, 5Cx5, 30VDC, 76LED","Vàng (3.000K - 3.200K)","Bridgelux 5050","250","5Cx5","30VDC","5050","76"
"C30DD24S050","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S050-6P3-5Cx2","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (6.000K - 6.500K), Lumileds 3030, 50W, 5Cx2, 30VDC","Trắng (6.000K - 6.500K)","Lumileds 3030","50","5Cx2","30VDC","3030",""
"C30DD24S050","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S050-5P3-5Cx2","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (5.000K), Lumileds 3030, 50W, 5Cx2, 30VDC","Trắng (5.000K)","Lumileds 3030","50","5Cx2","30VDC","3030",""
"C30DD24S050","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S050-4P3-5Cx2","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D24 | Trung tính (4.000K - 4.200K), Lumileds 3030, 50W, 5Cx2, 30VDC","Trung tính (4.000K - 4.200K)","Lumileds 3030","50","5Cx2","30VDC","3030",""
"C30DD24S050","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S050-3P3-5Cx2","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D24 | Vàng (3.000K - 3.200K), Lumileds 3030, 50W, 5Cx2, 30VDC","Vàng (3.000K - 3.200K)","Lumileds 3030","50","5Cx2","30VDC","3030",""
"C30DD24S050","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S050-6B3-5Cx2","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (6.000K - 6.500K), Bridgelux 3030, 50W, 5Cx2, 30VDC","Trắng (6.000K - 6.500K)","Bridgelux 3030","50","5Cx2","30VDC","3030",""
"C30DD24S050","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S050-5B3-5Cx2","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (5.000K), Bridgelux 3030, 50W, 5Cx2, 30VDC","Trắng (5.000K)","Bridgelux 3030","50","5Cx2","30VDC","3030",""
"C30DD24S050","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S050-4B3-5Cx2","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D24 | Trung tính (4.000K - 4.200K), Bridgelux 3030, 50W, 5Cx2, 30VDC","Trung tính (4.000K - 4.200K)","Bridgelux 3030","50","5Cx2","30VDC","3030",""
"C30DD24S050","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S050-3B3-5Cx2","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D24 | Vàng (3.000K - 3.200K), Bridgelux 3030, 50W, 5Cx2, 30VDC","Vàng (3.000K - 3.200K)","Bridgelux 3030","50","5Cx2","30VDC","3030",""
"C30DD24S100","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S100-6P3-5Cx3","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (6.000K - 6.500K), Lumileds 3030, 100W, 5Cx3, 30VDC","Trắng (6.000K - 6.500K)","Lumileds 3030","100","5Cx3","30VDC","3030",""
"C30DD24S100","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S100-5P3-5Cx3","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (5.000K), Lumileds 3030, 100W, 5Cx3, 30VDC","Trắng (5.000K)","Lumileds 3030","100","5Cx3","30VDC","3030",""
"C30DD24S100","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S100-4P3-5Cx3","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D24 | Trung tính (4.000K - 4.200K), Lumileds 3030, 100W, 5Cx3, 30VDC","Trung tính (4.000K - 4.200K)","Lumileds 3030","100","5Cx3","30VDC","3030",""
"C30DD24S100","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S100-3P3-5Cx3","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D24 | Vàng (3.000K - 3.200K), Lumileds 3030, 100W, 5Cx3, 30VDC","Vàng (3.000K - 3.200K)","Lumileds 3030","100","5Cx3","30VDC","3030",""
"C30DD24S100","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S100-6B3-5Cx3","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (6.000K - 6.500K), Bridgelux 3030, 100W, 5Cx3, 30VDC","Trắng (6.000K - 6.500K)","Bridgelux 3030","100","5Cx3","30VDC","3030",""
"C30DD24S100","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S100-5B3-5Cx3","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (5.000K), Bridgelux 3030, 100W, 5Cx3, 30VDC","Trắng (5.000K)","Bridgelux 3030","100","5Cx3","30VDC","3030",""
"C30DD24S100","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S100-4B3-5Cx3","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D24 | Trung tính (4.000K - 4.200K), Bridgelux 3030, 100W, 5Cx3, 30VDC","Trung tính (4.000K - 4.200K)","Bridgelux 3030","100","5Cx3","30VDC","3030",""
"C30DD24S100","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S100-3B3-5Cx3","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D24 | Vàng (3.000K - 3.200K), Bridgelux 3030, 100W, 5Cx3, 30VDC","Vàng (3.000K - 3.200K)","Bridgelux 3030","100","5Cx3","30VDC","3030",""
"C30DD24S150","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S150-6P3-5Cx4","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (6.000K - 6.500K), Lumileds 3030, 150W, 5Cx4, 30VDC","Trắng (6.000K - 6.500K)","Lumileds 3030","150","5Cx4","30VDC","3030",""
"C30DD24S150","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S150-5P3-5Cx4","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (5.000K), Lumileds 3030, 150W, 5Cx4, 30VDC","Trắng (5.000K)","Lumileds 3030","150","5Cx4","30VDC","3030",""
"C30DD24S150","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S150-4P3-5Cx4","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D24 | Trung tính (4.000K - 4.200K), Lumileds 3030, 150W, 5Cx4, 30VDC","Trung tính (4.000K - 4.200K)","Lumileds 3030","150","5Cx4","30VDC","3030",""
"C30DD24S150","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S150-3P3-5Cx4","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D24 | Vàng (3.000K - 3.200K), Lumileds 3030, 150W, 5Cx4, 30VDC","Vàng (3.000K - 3.200K)","Lumileds 3030","150","5Cx4","30VDC","3030",""
"C30DD24S150","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S150-6B3-5Cx4","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (6.000K - 6.500K), Bridgelux 3030, 150W, 5Cx4, 30VDC","Trắng (6.000K - 6.500K)","Bridgelux 3030","150","5Cx4","30VDC","3030",""
"C30DD24S150","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S150-5B3-5Cx4","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (5.000K), Bridgelux 3030, 150W, 5Cx4, 30VDC","Trắng (5.000K)","Bridgelux 3030","150","5Cx4","30VDC","3030",""
"C30DD24S150","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S150-4B3-5Cx4","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D24 | Trung tính (4.000K - 4.200K), Bridgelux 3030, 150W, 5Cx4, 30VDC","Trung tính (4.000K - 4.200K)","Bridgelux 3030","150","5Cx4","30VDC","3030",""
"C30DD24S150","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S150-3B3-5Cx4","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D24 | Vàng (3.000K - 3.200K), Bridgelux 3030, 150W, 5Cx4, 30VDC","Vàng (3.000K - 3.200K)","Bridgelux 3030","150","5Cx4","30VDC","3030",""
"C30DD24S200","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S200-6P3-5Cx5","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (6.000K - 6.500K), Lumileds 3030, 200W, 5Cx5, 30VDC","Trắng (6.000K - 6.500K)","Lumileds 3030","200","5Cx5","30VDC","3030",""
"C30DD24S200","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S200-5P3-5Cx5","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (5.000K), Lumileds 3030, 200W, 5Cx5, 30VDC","Trắng (5.000K)","Lumileds 3030","200","5Cx5","30VDC","3030",""
"C30DD24S200","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S200-4P3-5Cx5","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D24 | Trung tính (4.000K - 4.200K), Lumileds 3030, 200W, 5Cx5, 30VDC","Trung tính (4.000K - 4.200K)","Lumileds 3030","200","5Cx5","30VDC","3030",""
"C30DD24S200","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S200-3P3-5Cx5","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D24 | Vàng (3.000K - 3.200K), Lumileds 3030, 200W, 5Cx5, 30VDC","Vàng (3.000K - 3.200K)","Lumileds 3030","200","5Cx5","30VDC","3030",""
"C30DD24S200","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S200-6B3-5Cx5","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (6.000K - 6.500K), Bridgelux 3030, 200W, 5Cx5, 30VDC","Trắng (6.000K - 6.500K)","Bridgelux 3030","200","5Cx5","30VDC","3030",""
"C30DD24S200","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S200-5B3-5Cx5","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (5.000K), Bridgelux 3030, 200W, 5Cx5, 30VDC","Trắng (5.000K)","Bridgelux 3030","200","5Cx5","30VDC","3030",""
"C30DD24S200","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S200-4B3-5Cx5","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D24 | Trung tính (4.000K - 4.200K), Bridgelux 3030, 200W, 5Cx5, 30VDC","Trung tính (4.000K - 4.200K)","Bridgelux 3030","200","5Cx5","30VDC","3030",""
"C30DD24S200","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S200-3B3-5Cx5","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D24 | Vàng (3.000K - 3.200K), Bridgelux 3030, 200W, 5Cx5, 30VDC","Vàng (3.000K - 3.200K)","Bridgelux 3030","200","5Cx5","30VDC","3030",""
"C30DD24S250","Chip đèn đường 250W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S250-6P3-5Cx5","Chip đèn đường 250W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (6.000K - 6.500K), Lumileds 3030, 250W, 5Cx5, 30VDC","Trắng (6.000K - 6.500K)","Lumileds 3030","250","5Cx5","30VDC","3030",""
"C30DD24S250","Chip đèn đường 250W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S250-5P3-5Cx5","Chip đèn đường 250W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (5.000K), Lumileds 3030, 250W, 5Cx5, 30VDC","Trắng (5.000K)","Lumileds 3030","250","5Cx5","30VDC","3030",""
"C30DD24S250","Chip đèn đường 250W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S250-4P3-5Cx5","Chip đèn đường 250W LED 3030 - Sử dụng: Đèn đường D24 | Trung tính (4.000K - 4.200K), Lumileds 3030, 250W, 5Cx5, 30VDC","Trung tính (4.000K - 4.200K)","Lumileds 3030","250","5Cx5","30VDC","3030",""
"C30DD24S250","Chip đèn đường 250W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S250-3P3-5Cx5","Chip đèn đường 250W LED 3030 - Sử dụng: Đèn đường D24 | Vàng (3.000K - 3.200K), Lumileds 3030, 250W, 5Cx5, 30VDC","Vàng (3.000K - 3.200K)","Lumileds 3030","250","5Cx5","30VDC","3030",""
"C30DD24S250","Chip đèn đường 250W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S250-6B3-5Cx5","Chip đèn đường 250W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (6.000K - 6.500K), Bridgelux 3030, 250W, 5Cx5, 30VDC","Trắng (6.000K - 6.500K)","Bridgelux 3030","250","5Cx5","30VDC","3030",""
"C30DD24S250","Chip đèn đường 250W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S250-5B3-5Cx5","Chip đèn đường 250W LED 3030 - Sử dụng: Đèn đường D24 | Trắng (5.000K), Bridgelux 3030, 250W, 5Cx5, 30VDC","Trắng (5.000K)","Bridgelux 3030","250","5Cx5","30VDC","3030",""
"C30DD24S250","Chip đèn đường 250W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S250-4B3-5Cx5","Chip đèn đường 250W LED 3030 - Sử dụng: Đèn đường D24 | Trung tính (4.000K - 4.200K), Bridgelux 3030, 250W, 5Cx5, 30VDC","Trung tính (4.000K - 4.200K)","Bridgelux 3030","250","5Cx5","30VDC","3030",""
"C30DD24S250","Chip đèn đường 250W LED 3030 - Sử dụng: Đèn đường D24","Chip LED đèn đường","C30DD24S250-3B3-5Cx5","Chip đèn đường 250W LED 3030 - Sử dụng: Đèn đường D24 | Vàng (3.000K - 3.200K), Bridgelux 3030, 250W, 5Cx5, 30VDC","Vàng (3.000K - 3.200K)","Bridgelux 3030","250","5Cx5","30VDC","3030",""
"C30DD21S050","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S050-6P3-5Cx2","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D21 | Trắng (6.000K - 6.500K), Lumileds 3030, 50W, 5Cx2, 30VDC","Trắng (6.000K - 6.500K)","Lumileds 3030","50","5Cx2","30VDC","3030",""
"C30DD21S050","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S050-5P3-5Cx2","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D21 | Trắng (5.000K), Lumileds 3030, 50W, 5Cx2, 30VDC","Trắng (5.000K)","Lumileds 3030","50","5Cx2","30VDC","3030",""
"C30DD21S050","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S050-4P3-5Cx2","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D21 | Trung tính (4.000K - 4.200K), Lumileds 3030, 50W, 5Cx2, 30VDC","Trung tính (4.000K - 4.200K)","Lumileds 3030","50","5Cx2","30VDC","3030",""
"C30DD21S050","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S050-3P3-5Cx2","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D21 | Vàng (3.000K - 3.200K), Lumileds 3030, 50W, 5Cx2, 30VDC","Vàng (3.000K - 3.200K)","Lumileds 3030","50","5Cx2","30VDC","3030",""
"C30DD21S050","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S050-6B3-5Cx2","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D21 | Trắng (6.000K - 6.500K), Bridgelux 3030, 50W, 5Cx2, 30VDC","Trắng (6.000K - 6.500K)","Bridgelux 3030","50","5Cx2","30VDC","3030",""
"C30DD21S050","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S050-5B3-5Cx2","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D21 | Trắng (5.000K), Bridgelux 3030, 50W, 5Cx2, 30VDC","Trắng (5.000K)","Bridgelux 3030","50","5Cx2","30VDC","3030",""
"C30DD21S050","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S050-4B3-5Cx2","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D21 | Trung tính (4.000K - 4.200K), Bridgelux 3030, 50W, 5Cx2, 30VDC","Trung tính (4.000K - 4.200K)","Bridgelux 3030","50","5Cx2","30VDC","3030",""
"C30DD21S050","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S050-3B3-5Cx2","Chip đèn đường 50W LED 3030 - Sử dụng: Đèn đường D21 | Vàng (3.000K - 3.200K), Bridgelux 3030, 50W, 5Cx2, 30VDC","Vàng (3.000K - 3.200K)","Bridgelux 3030","50","5Cx2","30VDC","3030",""
"C30DD21S100","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S100-6P3-5Cx3","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D21 | Trắng (6.000K - 6.500K), Lumileds 3030, 100W, 5Cx3, 30VDC","Trắng (6.000K - 6.500K)","Lumileds 3030","100","5Cx3","30VDC","3030",""
"C30DD21S100","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S100-5P3-5Cx3","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D21 | Trắng (5.000K), Lumileds 3030, 100W, 5Cx3, 30VDC","Trắng (5.000K)","Lumileds 3030","100","5Cx3","30VDC","3030",""
"C30DD21S100","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S100-4P3-5Cx3","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D21 | Trung tính (4.000K - 4.200K), Lumileds 3030, 100W, 5Cx3, 30VDC","Trung tính (4.000K - 4.200K)","Lumileds 3030","100","5Cx3","30VDC","3030",""
"C30DD21S100","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S100-3P3-5Cx3","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D21 | Vàng (3.000K - 3.200K), Lumileds 3030, 100W, 5Cx3, 30VDC","Vàng (3.000K - 3.200K)","Lumileds 3030","100","5Cx3","30VDC","3030",""
"C30DD21S100","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S100-6B3-5Cx3","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D21 | Trắng (6.000K - 6.500K), Bridgelux 3030, 100W, 5Cx3, 30VDC","Trắng (6.000K - 6.500K)","Bridgelux 3030","100","5Cx3","30VDC","3030",""
"C30DD21S100","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S100-5B3-5Cx3","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D21 | Trắng (5.000K), Bridgelux 3030, 100W, 5Cx3, 30VDC","Trắng (5.000K)","Bridgelux 3030","100","5Cx3","30VDC","3030",""
"C30DD21S100","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S100-4B3-5Cx3","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D21 | Trung tính (4.000K - 4.200K), Bridgelux 3030, 100W, 5Cx3, 30VDC","Trung tính (4.000K - 4.200K)","Bridgelux 3030","100","5Cx3","30VDC","3030",""
"C30DD21S100","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S100-3B3-5Cx3","Chip đèn đường 100W LED 3030 - Sử dụng: Đèn đường D21 | Vàng (3.000K - 3.200K), Bridgelux 3030, 100W, 5Cx3, 30VDC","Vàng (3.000K - 3.200K)","Bridgelux 3030","100","5Cx3","30VDC","3030",""
"C30DD21S150","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S150-6P3-5Cx4","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D21 | Trắng (6.000K - 6.500K), Lumileds 3030, 150W, 5Cx4, 30VDC","Trắng (6.000K - 6.500K)","Lumileds 3030","150","5Cx4","30VDC","3030",""
"C30DD21S150","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S150-5P3-5Cx4","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D21 | Trắng (5.000K), Lumileds 3030, 150W, 5Cx4, 30VDC","Trắng (5.000K)","Lumileds 3030","150","5Cx4","30VDC","3030",""
"C30DD21S150","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S150-4P3-5Cx4","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D21 | Trung tính (4.000K - 4.200K), Lumileds 3030, 150W, 5Cx4, 30VDC","Trung tính (4.000K - 4.200K)","Lumileds 3030","150","5Cx4","30VDC","3030",""
"C30DD21S150","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S150-3P3-5Cx4","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D21 | Vàng (3.000K - 3.200K), Lumileds 3030, 150W, 5Cx4, 30VDC","Vàng (3.000K - 3.200K)","Lumileds 3030","150","5Cx4","30VDC","3030",""
"C30DD21S150","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S150-6B3-5Cx4","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D21 | Trắng (6.000K - 6.500K), Bridgelux 3030, 150W, 5Cx4, 30VDC","Trắng (6.000K - 6.500K)","Bridgelux 3030","150","5Cx4","30VDC","3030",""
"C30DD21S150","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S150-5B3-5Cx4","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D21 | Trắng (5.000K), Bridgelux 3030, 150W, 5Cx4, 30VDC","Trắng (5.000K)","Bridgelux 3030","150","5Cx4","30VDC","3030",""
"C30DD21S150","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S150-4B3-5Cx4","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D21 | Trung tính (4.000K - 4.200K), Bridgelux 3030, 150W, 5Cx4, 30VDC","Trung tính (4.000K - 4.200K)","Bridgelux 3030","150","5Cx4","30VDC","3030",""
"C30DD21S150","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S150-3B3-5Cx4","Chip đèn đường 150W LED 3030 - Sử dụng: Đèn đường D21 | Vàng (3.000K - 3.200K), Bridgelux 3030, 150W, 5Cx4, 30VDC","Vàng (3.000K - 3.200K)","Bridgelux 3030","150","5Cx4","30VDC","3030",""
"C30DD21S200","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S200-6P3-5Cx5","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D21 | Trắng (6.000K - 6.500K), Lumileds 3030, 200W, 5Cx5, 30VDC","Trắng (6.000K - 6.500K)","Lumileds 3030","200","5Cx5","30VDC","3030",""
"C30DD21S200","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S200-5P3-5Cx5","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D21 | Trắng (5.000K), Lumileds 3030, 200W, 5Cx5, 30VDC","Trắng (5.000K)","Lumileds 3030","200","5Cx5","30VDC","3030",""
"C30DD21S200","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S200-4P3-5Cx5","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D21 | Trung tính (4.000K - 4.200K), Lumileds 3030, 200W, 5Cx5, 30VDC","Trung tính (4.000K - 4.200K)","Lumileds 3030","200","5Cx5","30VDC","3030",""
"C30DD21S200","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S200-3P3-5Cx5","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D21 | Vàng (3.000K - 3.200K), Lumileds 3030, 200W, 5Cx5, 30VDC","Vàng (3.000K - 3.200K)","Lumileds 3030","200","5Cx5","30VDC","3030",""
"C30DD21S200","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S200-6B3-5Cx5","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D21 | Trắng (6.000K - 6.500K), Bridgelux 3030, 200W, 5Cx5, 30VDC","Trắng (6.000K - 6.500K)","Bridgelux 3030","200","5Cx5","30VDC","3030",""
"C30DD21S200","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D21","Chip LED đèn đường","C30DD21S200-5B3-5Cx5","Chip đèn đường 200W LED 3030 - Sử dụng: Đèn đường D21 | Trắng (5.000K), Bridgelux 3030, 200W, 5Cx5, 30VDC","Trắng (5.000K)","Bridgelux 3030","200","5Cx5","30VDC","3030",""
